file,complexity
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/jobtracker/State.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/jobtracker/TaskTracker.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker/Localizer.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker/package-info.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/tools/package-info.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/util/LinuxMemoryCalculatorPlugin.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/util/MemoryCalculatorPlugin.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/util/ProcessTree.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/util/ProcfsBasedProcessTree.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/util/package-info.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/TestMRCLI.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ControlledMapReduceJob.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyMemoryCalculatorPlugin.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyTaskTrackerInstrumentation.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/FakeObjectUtilities.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/HadoopTestCase.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/MiniMRCluster.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/NotificationTestCase.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/QueueManagerTestUtils.java,None
hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/SortValidator.java,None
